FECHA;HORA;VOLTAJE (VAC);CORRIENTE  (A);POTENCIA (W);TEMPERATURA (°C);VELOCIDAD MECANICA (RPM);VIBRACIONES EJE X;NORMAL ;REVISION ;MANTENIMIENTO ;FALLA
27/2/2021;15:06:24;95;1,4;133;32,7;3200;274;;1;;
27/2/2021;15:06:25;95;1,2;114;32,8;3225;239;;1;;
27/2/2021;15:06:26;95;1,4;133;32,3;2900;246;;1;;
27/2/2021;15:06:27;95;1,3;123,5;32,7;2950;247;;1;;
27/2/2021;15:06:28;95;1,2;114;32,8;3000;250;;1;;
27/2/2021;15:06:29;95;1,3;123,5;32,5;3125;249;;1;;
27/2/2021;15:06:30;95;1,3;123,5;33,1;3000;247;;1;;
27/2/2021;15:06:31;95;1,4;133;32,1;3100;245;;1;;
27/2/2021;15:06:32;95;1,2;114;33,1;2950;255;;1;;
27/2/2021;15:06:33;95;1,3;123,5;32,1;3200;265;;1;;
27/2/2021;15:06:34;95;1,4;133;33,1;3190;245;;1;;
27/2/2021;15:06:35;95;1,3;123,5;33,5;3185;274;;1;;
27/2/2021;15:06:36;95;1,4;133;33,1;3195;239;;1;;
27/2/2021;15:06:37;95;1,2;114;32,3;3200;246;;1;;
27/2/2021;15:06:38;95;1,4;133;32,7;3225;247;;1;;
27/2/2021;15:06:39;95;1,3;123,5;32,8;3195;250;;1;;
27/2/2021;15:06:40;95;1,3;123,5;32,3;3185;249;;1;;
27/2/2021;15:06:41;95;1,2;114;32,7;3200;247;;1;;
27/2/2021;15:06:42;95;1,4;133;32,8;3195;245;;1;;
27/2/2021;15:06:43;95;1,3;123,5;32,8;3190;255;;1;;
27/2/2021;15:06:44;95;1,2;114;32,3;3200;265;;1;;
27/2/2021;15:06:45;95;1,4;133;32,7;3225;245;;1;;
27/2/2021;15:06:46;95;1,3;123,5;32,8;3190;274;;1;;
27/2/2021;15:06:47;95;1,4;133;32,3;3185;239;;1;;
27/2/2021;15:06:48;95;1,3;123,5;32,7;3195;246;;1;;
27/2/2021;15:06:49;95;1,4;133;32,8;3200;247;;1;;
27/2/2021;15:06:50;95;1,2;114;32,5;3225;250;;1;;
27/2/2021;15:06:51;95;1,4;133;33,1;3195;249;;1;;
27/2/2021;15:06:52;95;1,3;123,5;32,1;3185;247;;1;;
27/2/2021;15:06:53;95;1,2;114;33,1;3200;245;;1;;
27/2/2021;15:06:54;95;1,3;123,5;32,1;3195;255;;1;;
27/2/2021;15:06:55;95;1,3;123,5;33,1;3190;265;;1;;
27/2/2021;15:06:56;95;1,4;133;32,8;3200;245;;1;;
27/2/2021;15:06:57;95;1,2;114;32,8;3225;274;;1;;
27/2/2021;15:06:58;95;1,4;133;32,3;2900;250;;1;;
27/2/2021;15:06:59;95;1,2;114;32,7;2950;249;;1;;
27/2/2021;15:07:00;95;1,4;133;32,8;3000;247;;1;;
27/2/2021;15:07:01;95;1,3;123,5;32,3;3125;245;;1;;
27/2/2021;15:07:02;95;1,2;114;32,7;3000;255;;1;;
27/2/2021;15:07:03;95;1,3;123,5;32,8;3100;265;;1;;
27/2/2021;15:07:04;95;1,1;104,5;32,5;2950;245;;1;;
27/2/2021;15:07:05;95;1,4;133;33,1;3190;274;;1;;
27/2/2021;15:07:06;95;1,2;114;32,1;3185;239;;1;;
27/2/2021;15:07:07;95;1,4;133;33,1;3195;246;;1;;
27/2/2021;15:07:08;95;1,3;123,5;32,1;3200;247;;1;;
27/2/2021;15:07:09;95;1,2;114;33,1;3225;250;;1;;
27/2/2021;15:07:10;95;1,3;123,5;32,8;3195;249;;1;;
27/2/2021;15:07:11;95;1,3;123,5;31,8;3200;247;;1;;
27/2/2021;15:07:12;95;1,4;133;32,9;3195;245;;1;;
27/2/2021;15:07:13;95;1,2;114;31,9;3190;255;;1;;
27/2/2021;15:07:14;95;1,3;123,5;32,5;3185;265;;1;;
27/2/2021;15:07:15;95;1,4;133;33,1;3195;245;;1;;
27/2/2021;15:07:16;95;1,3;123,5;32,1;3200;274;;1;;
27/2/2021;15:07:17;95;1,4;133;32,7;3225;239;;1;;
27/2/2021;15:07:18;95;1,2;114;32,3;3195;246;;1;;
27/2/2021;15:07:19;95;1,4;133;31,7;3185;247;;1;;
27/2/2021;15:07:20;95;1,3;123,5;31,8;3200;250;;1;;
27/2/2021;15:07:21;95;1,4;133;31,9;3195;249;;1;;
27/2/2021;15:07:22;95;1,3;123,5;32,5;3190;247;;1;;
27/2/2021;15:07:23;95;1,2;114;32,7;3200;245;;1;;
27/2/2021;15:07:24;95;1,4;133;32,8;3225;250;;1;;
27/2/2021;15:07:25;95;1,3;123,5;31,8;3195;249;;1;;
27/2/2021;15:07:26;95;1,4;133;32,9;3185;247;;1;;
27/2/2021;15:07:27;95;1,3;123,5;32,5;3200;245;;1;;
27/2/2021;15:07:28;95;1,4;133;32,7;3200;255;;1;;
27/2/2021;15:07:29;95;1,2;114;32,8;3250;265;;1;;
27/2/2021;15:07:30;95;1,4;133;31,8;3200;245;;1;;
27/2/2021;15:07:31;95;1,3;123,5;32,9;3225;274;;1;;
27/2/2021;15:07:32;95;1,2;114;31,9;3195;239;;1;;
27/2/2021;15:07:33;95;1,3;123,5;32,5;3185;246;;1;;
27/2/2021;15:07:34;95;1,3;123,5;33,1;3190;247;;1;;
27/2/2021;15:07:35;95;1,4;133;32,1;3185;250;;1;;
27/2/2021;15:07:36;95;1,2;114;32,7;3195;249;;1;;
27/2/2021;15:07:37;95;1,4;133;32,3;3200;247;;1;;
27/2/2021;15:07:38;95;1,2;114;33,5;3225;245;;1;;
27/2/2021;15:07:39;95;1,4;133;33,1;3195;255;;1;;
27/2/2021;15:07:40;95;1,3;123,5;32,3;3185;265;;1;;
27/2/2021;15:07:41;95;1,2;114;32,7;3200;245;;1;;
27/2/2021;15:07:42;95;1,3;123,5;32,8;3195;274;;1;;
27/2/2021;15:07:43;95;1,1;104,5;32,3;3190;239;;1;;
27/2/2021;15:07:44;95;1,4;133;32,7;3200;246;;1;;
27/2/2021;15:07:45;95;1,2;114;32,8;3225;247;;1;;
27/2/2021;15:07:46;95;1,4;133;32,3;3190;250;;1;;
27/2/2021;15:07:47;95;1,3;123,5;32,7;3185;249;;1;;
27/2/2021;15:07:48;95;1,2;114;32,8;3195;247;;1;;
27/2/2021;15:07:49;95;1,3;123,5;32,5;3200;245;;1;;
27/2/2021;15:07:50;95;1,3;123,5;33,1;3225;255;;1;;
27/2/2021;15:07:51;95;1,4;133;32,1;3195;265;;1;;
27/2/2021;15:07:52;95;1,2;114;32,7;3185;245;;1;;
27/2/2021;15:07:53;95;1,3;123,5;33,5;3200;274;;1;;
27/2/2021;15:07:54;95;1,4;133;33,1;3195;239;;1;;
27/2/2021;15:07:55;95;1,3;123,5;32,3;3190;246;;1;;
27/2/2021;15:07:56;95;1,4;133;32,7;3200;247;;1;;
27/2/2021;15:07:57;95;1,2;114;32,8;3225;250;;1;;
27/2/2021;15:07:58;95;1,4;133;32,3;2900;249;;1;;
27/2/2021;15:07:59;95;1,3;123,5;32,7;3190;247;;1;;
27/2/2021;15:08:00;95;1,2;114;32,8;3185;245;;1;;
27/2/2021;15:08:01;95;1,3;123,5;32,3;3195;255;;1;;
27/2/2021;15:08:02;95;1,3;123,5;32,7;3200;265;;1;;
27/2/2021;15:08:03;95;1,4;133;32,8;3225;245;;1;;
27/2/2021;15:08:04;95;1,2;114;32,5;3195;274;;1;;
27/2/2021;15:08:05;95;1,4;133;33,1;3185;250;;1;;
27/2/2021;15:08:06;95;1,2;114;32,1;3200;249;;1;;
27/2/2021;15:08:07;95;1,4;133;32,9;3195;247;;1;;
27/2/2021;15:08:08;95;1,3;123,5;31,9;3190;245;;1;;
27/2/2021;15:08:09;95;1,2;114;32,5;3200;255;;1;;
27/2/2021;15:08:10;95;1,3;123,5;33,1;3225;265;;1;;
27/2/2021;15:08:11;95;1,2;114;32,1;3190;245;;1;;
27/2/2021;15:08:12;95;1,4;133;32,7;3185;274;;1;;
27/2/2021;15:08:13;95;1,3;123,5;32,3;3195;239;;1;;
27/2/2021;15:08:14;95;1,2;114;31,7;3200;246;;1;;
27/2/2021;15:08:15;95;1,4;133;33,5;3225;247;;1;;
27/2/2021;15:08:16;95;1,3;123,5;33,1;3195;250;;1;;
27/2/2021;15:08:17;95;1,4;133;32,3;3185;249;;1;;
27/2/2021;15:08:18;95;1,3;123,5;32,7;3200;247;;1;;
27/2/2021;15:08:19;95;1,4;133;32,8;3195;245;;1;;
27/2/2021;15:08:20;95;1,2;114;32,3;3190;255;;1;;
27/2/2021;15:08:21;95;1,4;133;32,7;3200;265;;1;;
27/2/2021;15:08:22;95;1,3;123,5;32,8;3225;245;;1;;
27/2/2021;15:08:23;95;1,2;114;32,3;2900;274;;1;;
27/2/2021;15:08:24;95;1,3;123,5;32,7;2950;239;;1;;
27/2/2021;15:08:25;95;1,3;123,5;32,8;3000;250;;1;;
27/2/2021;15:08:26;95;1,4;133;32,5;3125;249;;1;;
27/2/2021;15:08:27;95;1,2;114;33,1;3000;247;;1;;
27/2/2021;15:08:28;95;1,4;133;32,1;3100;245;;1;;
27/2/2021;15:08:29;95;1,2;114;32,7;2950;255;;1;;
27/2/2021;15:08:30;95;1,4;133;33,5;3200;265;;1;;
27/2/2021;15:08:31;95;1,3;123,5;33,1;3190;245;;1;;
27/2/2021;15:08:32;95;1,2;114;32,3;3185;274;;1;;
27/2/2021;15:08:33;95;1,3;123,5;32,7;3195;239;;1;;
27/2/2021;15:08:34;95;1,1;104,5;32,8;3200;246;;1;;
27/2/2021;15:08:35;95;1,4;133;32,3;3225;247;;1;;
27/2/2021;15:08:36;95;1,2;114;32,7;3195;250;;1;;
27/2/2021;15:08:37;95;1,4;133;32,8;3185;249;;1;;
27/2/2021;15:08:38;95;1,3;123,5;32,3;3200;247;;1;;
27/2/2021;15:08:39;95;1,2;114;32,7;3195;245;;1;;
27/2/2021;15:08:40;95;1,3;123,5;32,8;3190;255;;1;;
27/2/2021;15:08:41;95;1,3;123,5;32,5;3200;265;;1;;
27/2/2021;15:08:42;95;1,4;133;33,1;3225;245;;1;;
27/2/2021;15:08:43;95;1,2;114;32,1;3190;274;;1;;
27/2/2021;15:08:44;95;1,3;123,5;32,8;3185;239;;1;;
27/2/2021;15:08:45;95;1,4;133;31,8;3195;246;;1;;
27/2/2021;15:08:46;95;1,2;114;33,5;3200;247;;1;;
27/2/2021;15:08:47;95;1,1;104,5;33,1;3225;250;;1;;
27/2/2021;15:08:48;95;1,4;133;32,3;3195;249;;1;;
27/2/2021;15:08:49;95;1,3;123,5;32,7;3185;247;;1;;
27/2/2021;15:08:50;95;1,2;114;32,8;3200;245;;1;;
27/2/2021;15:08:51;95;1,4;133;32,3;3195;255;;1;;
27/2/2021;15:08:52;95;1,3;123,5;32,7;3190;265;;1;;
27/2/2021;15:08:53;95;1,4;133;32,8;3200;245;;1;;
27/2/2021;15:08:54;95;1,3;123,5;32,3;3225;274;;1;;
27/2/2021;15:08:55;95;1,4;133;32,7;2900;239;;1;;
27/2/2021;15:08:56;95;1,2;114;32,8;2950;246;;1;;
27/2/2021;15:08:57;95;1,4;133;32,5;3000;247;;1;;
27/2/2021;15:08:58;95;1,3;123,5;33,1;3125;250;;1;;
27/2/2021;15:08:59;95;1,2;114;32,1;3000;249;;1;;
27/2/2021;15:09:00;95;1,3;123,5;32,7;3100;247;;1;;
27/2/2021;15:09:01;95;1,3;123,5;33,5;2950;245;;1;;
27/2/2021;15:09:02;95;1,4;133;33,1;3190;255;;1;;
27/2/2021;15:09:03;95;1,2;114;32,3;3185;265;;1;;
27/2/2021;15:09:04;95;1,4;133;32,7;3195;245;;1;;
27/2/2021;15:09:05;95;1,2;114;32,8;3200;274;;1;;
27/2/2021;15:09:06;95;1,4;133;32,3;3225;250;;1;;
27/2/2021;15:09:07;95;1,3;123,5;32,7;3195;249;;1;;
27/2/2021;15:09:08;95;1,2;114;32,8;3200;247;;1;;
27/2/2021;15:09:09;95;1,3;123,5;32,3;3195;245;;1;;
27/2/2021;15:09:10;95;1,1;104,5;32,7;3190;255;;1;;
27/2/2021;15:09:11;95;1,4;133;32,8;3185;265;;1;;
27/2/2021;15:09:12;95;1,2;114;32,5;3195;245;;1;;
27/2/2021;15:09:13;95;1,4;133;33,1;3200;274;;1;;
27/2/2021;15:09:14;95;1,3;123,5;32,1;3225;239;;1;;
27/2/2021;15:09:15;95;1,2;114;32,1;3195;246;;1;;
27/2/2021;15:09:16;95;1,3;123,5;32,7;3185;247;;1;;
27/2/2021;15:09:17;95;1,3;123,5;32,3;3200;250;;1;;
27/2/2021;15:09:18;95;1,4;133;33,5;3195;249;;1;;
27/2/2021;15:09:19;95;1,2;114;33,1;3190;247;;1;;
27/2/2021;15:09:20;95;1,3;123,5;32,3;3200;245;;1;;
27/2/2021;15:09:21;95;1,4;133;32,7;3225;255;;1;;
27/2/2021;15:09:22;95;1,3;123,5;32,8;3195;265;;1;;
27/2/2021;15:09:23;95;1,4;133;32,3;3185;245;;1;;
27/2/2021;15:09:24;95;1,2;114;32,7;3200;274;;1;;
27/2/2021;15:09:25;95;1,4;133;32,8;3200;239;;1;;
27/2/2021;15:09:26;95;1,3;123,5;32,3;3250;246;;1;;
27/2/2021;15:09:27;95;1,2;114;32,7;3200;247;;1;;
27/2/2021;15:09:28;95;1,3;123,5;32,8;3225;250;;1;;
27/2/2021;15:09:29;95;1,3;123,5;32,5;3195;249;;1;;
27/2/2021;15:09:30;95;1,4;133;33,1;3185;247;;1;;
27/2/2021;15:09:31;95;1,2;114;32,1;3190;245;;1;;
27/2/2021;15:09:32;95;1,4;133;32,7;3185;255;;1;;
27/2/2021;15:09:33;95;1,2;114;33,5;3195;265;;1;;
27/2/2021;15:09:34;95;1,4;133;33,1;3200;245;;1;;
27/2/2021;15:09:35;95;1,3;123,5;32,3;3225;274;;1;;
27/2/2021;15:09:36;95;1,2;114;32,7;3195;239;;1;;
27/2/2021;15:09:37;95;1,3;123,5;32,8;3185;246;;1;;
27/2/2021;15:09:38;95;1,2;114;32,3;3200;247;;1;;
27/2/2021;15:09:39;95;1,4;133;32,7;3195;250;;1;;
27/2/2021;15:09:40;95;1,3;123,5;32,8;3190;249;;1;;
27/2/2021;15:09:41;95;1,2;114;32,3;3200;247;;1;;
27/2/2021;15:09:42;95;1,4;133;32,7;3225;245;;1;;
27/2/2021;15:09:43;95;1,3;123,5;32,8;3190;255;;1;;
27/2/2021;15:09:44;95;1,4;133;32,5;3185;265;;1;;
27/2/2021;15:09:45;95;1,3;123,5;33,1;3195;245;;1;;
27/2/2021;15:09:46;95;1,4;133;32,1;3200;274;;1;;
27/2/2021;15:09:47;95;1,2;114;32,5;3225;239;;1;;
27/2/2021;15:09:48;95;1,4;133;32,7;3195;246;;1;;
27/2/2021;15:09:49;95;1,3;123,5;32,8;3185;247;;1;;
27/2/2021;15:09:50;95;1,2;114;33,5;3200;250;;1;;
27/2/2021;15:09:51;95;1,3;123,5;33,1;3195;249;;1;;
27/2/2021;15:09:52;95;1,3;123,5;32,3;3190;247;;1;;
27/2/2021;15:09:53;95;1,4;133;32,7;3200;245;;1;;
27/2/2021;15:09:54;95;1,2;114;32,8;3225;255;;1;;
27/2/2021;15:09:55;95;1,4;133;32,3;3190;265;;1;;
27/2/2021;15:09:56;95;1,2;114;32,7;3185;245;;1;;
27/2/2021;15:09:57;95;1,4;133;32,8;3195;274;;1;;
27/2/2021;15:09:58;95;1,3;123,5;32,3;3200;239;;1;;
27/2/2021;15:09:59;95;1,2;114;32,7;3225;246;;1;;
27/2/2021;15:10:00;95;1,3;123,5;32,8;3195;247;;1;;
27/2/2021;15:10:01;95;1,1;104,5;32,5;3185;250;;1;;
27/2/2021;15:10:02;95;1,4;133;33,1;3200;249;;1;;
27/2/2021;15:10:03;95;1,2;114;32,1;3195;247;;1;;
27/2/2021;15:10:04;95;1,4;133;32,7;3190;245;;1;;
27/2/2021;15:10:05;95;1,3;123,5;33,5;3200;255;;1;;
27/2/2021;15:10:06;95;1,2;114;33,1;3225;265;;1;;
27/2/2021;15:10:07;95;1,3;123,5;32,3;2900;245;;1;;
27/2/2021;15:10:08;95;1,3;123,5;32,7;2950;274;;1;;
27/2/2021;15:10:09;95;1,4;133;32,8;3000;239;;1;;
27/2/2021;15:10:10;95;1,2;114;32,3;3125;246;;1;;
27/2/2021;15:10:11;95;1,3;123,5;32,7;3000;247;;1;;
27/2/2021;15:10:12;95;1,4;133;32,8;3100;250;;1;;
27/2/2021;15:10:13;95;1,3;123,5;32,3;2950;249;;1;;
27/2/2021;15:10:14;95;1,4;133;32,7;3200;247;;1;;
27/2/2021;15:10:15;95;1,4;133;32,8;3190;245;;1;;
27/2/2021;15:10:16;95;1,3;123,5;32,5;3185;255;;1;;
27/2/2021;15:10:17;95;1,2;114;33,1;3195;265;;1;;
27/2/2021;15:10:18;95;1,4;133;32,1;3200;245;;1;;
27/2/2021;15:10:19;95;1,3;123,5;33,1;3225;274;;1;;
27/2/2021;15:10:20;95;1,4;133;32,1;3195;250;;1;;
27/2/2021;15:10:21;95;1,3;123,5;32,7;3185;249;;1;;
27/2/2021;15:10:22;95;1,4;133;32,3;3200;247;;1;;
27/2/2021;15:10:23;95;1,2;114;31,7;3195;245;;1;;
27/2/2021;15:10:24;95;1,4;133;31,8;3190;255;;1;;
27/2/2021;15:10:25;95;1,3;123,5;31,9;3200;265;;1;;
27/2/2021;15:10:26;95;1,2;114;32,5;3225;245;;1;;
27/2/2021;15:10:27;95;1,3;123,5;32,7;3190;274;;1;;
27/2/2021;15:10:28;95;1,3;123,5;32,8;3185;239;;1;;
27/2/2021;15:10:29;95;1,4;133;33,5;3195;246;;1;;
27/2/2021;15:10:30;95;1,2;114;33,1;3200;247;;1;;
27/2/2021;15:10:31;95;1,4;133;32,3;3225;250;;1;;
27/2/2021;15:10:32;95;1,2;114;32,7;3195;249;;1;;
27/2/2021;15:10:33;95;1,4;133;32,8;3185;247;;1;;
27/2/2021;15:10:34;95;1,3;123,5;32,3;3200;245;;1;;
27/2/2021;15:10:35;95;1,2;114;32,7;3195;255;;1;;
27/2/2021;15:10:36;95;1,3;123,5;32,8;3190;265;;1;;
27/2/2021;15:10:37;95;1,1;104,5;32,3;3200;245;;1;;
27/2/2021;15:10:38;95;1,4;133;32,7;3225;274;;1;;
27/2/2021;15:10:39;95;1,2;114;32,8;2900;239;;1;;
27/2/2021;15:10:40;95;1,4;133;32,5;2950;246;;1;;
27/2/2021;15:10:41;95;1,3;123,5;33,1;3000;247;;1;;
27/2/2021;15:10:42;95;1,2;114;32,1;3125;250;;1;;
27/2/2021;15:10:43;95;1,3;123,5;32,7;3000;249;;1;;
27/2/2021;15:10:44;95;1,3;123,5;33,5;3100;247;;1;;
27/2/2021;15:10:45;95;1,4;133;33,1;2950;245;;1;;
27/2/2021;15:10:46;95;1,2;114;32,3;3190;255;;1;;
27/2/2021;15:10:47;95;1,3;123,5;32,7;3185;265;;1;;
27/2/2021;15:10:48;95;1,4;133;32,8;3195;245;;1;;
27/2/2021;15:10:49;95;1,3;123,5;32,3;3200;274;;1;;
27/2/2021;15:10:50;95;1,4;133;32,7;3225;239;;1;;
27/2/2021;15:10:51;95;1,2;114;32,8;3195;246;;1;;
27/2/2021;15:10:52;95;1,4;133;32,3;3200;247;;1;;
27/2/2021;15:10:53;95;1,3;123,5;32,7;3195;250;;1;;
27/2/2021;15:10:54;95;1,2;114;32,8;3190;249;;1;;
27/2/2021;15:10:55;95;1,3;123,5;32,5;3185;247;;1;;
27/2/2021;15:10:56;95;1,3;123,5;33,1;3195;245;;1;;
27/2/2021;15:10:57;95;1,4;133;32,1;3200;255;;1;;
27/2/2021;15:10:58;95;1,2;114;32,8;3225;265;;1;;
27/2/2021;15:10:59;95;1,4;133;32,8;3195;245;;1;;
27/2/2021;15:11:00;95;1,2;114;32,3;3185;274;;1;;
27/2/2021;15:11:01;95;1,4;133;32,7;3200;221;;1;;
27/2/2021;15:11:02;95;1,3;123,5;32,8;3195;225;;1;;
27/2/2021;15:11:03;95;1,2;114;32,5;3190;250;;1;;
27/2/2021;15:11:04;95;1,3;123,5;33,1;3200;249;;1;;
27/2/2021;15:11:05;95;1,2;114;32,1;3225;247;;1;;
27/2/2021;15:11:06;95;1,4;133;33,1;3195;245;;1;;
27/2/2021;15:11:07;95;1,3;123,5;32,1;3185;255;;1;;
27/2/2021;15:11:08;95;1,2;114;33,1;3200;265;;1;;
27/2/2021;15:11:09;95;1,4;133;31,8;3200;245;;1;;
27/2/2021;15:11:10;95;1,3;123,5;31,9;3250;274;;1;;
27/2/2021;15:11:11;95;1,4;133;32,5;3200;239;;1;;
27/2/2021;15:11:12;95;1,3;123,5;32,7;3225;246;;1;;
27/2/2021;15:11:13;95;1,4;133;32,8;3195;247;;1;;
27/2/2021;15:11:14;95;1,2;114;33,5;3185;250;;1;;
27/2/2021;15:11:15;95;1,4;133;33,1;3190;249;;1;;
27/2/2021;15:11:16;95;1,3;123,5;32,3;3185;247;;1;;
27/2/2021;15:11:17;95;1,2;114;32,7;3195;245;;1;;
27/2/2021;15:11:18;95;1,3;123,5;32,8;3200;255;;1;;
27/2/2021;15:11:19;95;1,3;123,5;32,3;3225;265;;1;;
27/2/2021;15:11:20;95;1,4;133;32,7;3195;245;;1;;
27/2/2021;15:11:21;95;1,2;114;32,8;3185;274;;1;;
27/2/2021;15:11:22;95;1,4;133;32,3;3200;239;;1;;
27/2/2021;15:11:23;95;1,2;114;32,7;3195;246;;1;;
27/2/2021;15:11:24;95;1,4;133;32,8;3190;247;;1;;
27/2/2021;15:11:25;95;1,3;123,5;32,5;3200;250;;1;;
27/2/2021;15:11:26;95;1,2;114;33,1;3225;249;;1;;
27/2/2021;15:11:27;95;1,3;123,5;32,1;3190;247;;1;;
27/2/2021;15:11:28;95;1,1;104,5;32,7;3185;245;;1;;
27/2/2021;15:11:29;95;1,4;133;33,5;3195;255;;1;;
27/2/2021;15:11:30;95;1,2;114;33,1;3200;265;;1;;
27/2/2021;15:11:31;95;1,4;133;32,3;3225;245;;1;;
27/2/2021;15:11:32;95;1,3;123,5;32,7;3195;274;;1;;
27/2/2021;15:11:33;95;1,2;114;32,8;3185;239;;1;;
27/2/2021;15:11:34;95;1,3;123,5;32,3;3200;246;;1;;
27/2/2021;15:11:35;95;1,3;123,5;32,7;3195;247;;1;;
27/2/2021;15:11:36;95;1,4;133;32,8;3190;250;;1;;
27/2/2021;15:11:37;95;1,2;114;32,3;3200;249;;1;;
27/2/2021;15:11:38;95;1,3;123,5;32,7;3225;247;;1;;
27/2/2021;15:11:39;95;1,4;133;32,8;2900;245;;1;;
27/2/2021;15:11:40;95;1,3;123,5;32,5;2950;255;;1;;
27/2/2021;15:11:41;95;1,4;133;33,1;3000;265;;1;;
27/2/2021;15:11:42;95;1,2;114;32,1;3125;245;;1;;
27/2/2021;15:11:43;95;1,4;133;32,8;3000;274;;1;;
27/2/2021;15:11:44;95;1,3;123,5;32,3;3100;250;;1;;
27/2/2021;15:11:45;95;1,3;123,5;32,7;2950;249;;1;;
27/2/2021;15:11:46;95;1,2;114;32,8;3200;247;;1;;
27/2/2021;15:11:47;95;1,4;133;32,5;3250;245;;1;;
27/2/2021;15:11:48;95;1,3;123,5;33,1;3200;255;;1;;
27/2/2021;15:11:49;95;1,2;114;32,1;3225;265;;1;;
27/2/2021;15:11:50;95;1,4;133;32,9;3195;245;;1;;
27/2/2021;15:11:51;95;1,3;123,5;31,9;3185;274;;1;;
27/2/2021;15:11:52;95;1,4;133;32,5;3200;239;;1;;
27/2/2021;15:11:53;95;1,3;123,5;33,1;3195;246;;1;;
27/2/2021;15:11:54;95;1,4;133;32,1;3190;247;;1;;
27/2/2021;15:11:55;95;1,2;114;32,7;3185;250;;1;;
27/2/2021;15:11:56;95;1,4;133;33,5;3195;249;;1;;
27/2/2021;15:11:57;95;1,3;123,5;33,1;3200;247;;1;;
27/2/2021;15:11:58;95;1,2;114;32,3;3225;245;;1;;
27/2/2021;15:11:59;95;1,3;123,5;32,7;3195;255;;1;;
27/2/2021;15:12:00;95;1,3;123,5;32,8;3185;265;;1;;
27/2/2021;15:12:01;95;1,4;133;32,3;3200;245;;1;;
27/2/2021;15:12:02;95;1,2;114;32,7;3195;274;;1;;
27/2/2021;15:12:03;95;1,4;133;32,8;3190;239;;1;;
27/2/2021;15:12:04;95;1,2;114;32,3;3200;246;;1;;
27/2/2021;15:12:05;95;1,4;133;32,7;3225;247;;1;;
27/2/2021;15:12:06;95;1,3;123,5;32,8;3195;250;;1;;
27/2/2021;15:12:07;95;1,2;114;32,5;3185;249;;1;;
27/2/2021;15:12:08;95;1,3;123,5;33,1;3200;247;;1;;
27/2/2021;15:12:09;95;1,1;104,5;32,1;3195;245;;1;;
27/2/2021;15:12:10;95;1,4;133;32,5;3190;250;;1;;
27/2/2021;15:12:11;95;1,2;114;33,1;3185;249;;1;;
27/2/2021;15:12:12;95;1,4;133;32,1;3195;247;;1;;
27/2/2021;15:12:13;95;1,3;123,5;32,1;3200;245;;1;;
27/2/2021;15:12:14;95;1,2;114;32,7;3225;255;;1;;
27/2/2021;15:12:15;95;1,3;123,5;32,3;3195;265;;1;;
27/2/2021;15:12:16;95;1,3;123,5;31,7;3185;245;;1;;
27/2/2021;15:12:17;95;1,4;133;31,8;3200;274;;1;;
27/2/2021;15:12:18;95;1,2;114;31,9;3195;239;;1;;
27/2/2021;15:12:19;95;1,3;123,5;32,5;3190;246;;1;;
27/2/2021;15:12:20;95;1,4;133;32,7;3200;247;;1;;
27/2/2021;15:12:21;95;1,3;123,5;33,5;3225;250;;1;;
27/2/2021;15:12:22;95;1,4;133;33,1;3195;249;;1;;
27/2/2021;15:12:23;95;1,2;114;32,3;3185;247;;1;;
27/2/2021;15:12:24;95;1,4;133;32,7;3200;245;;1;;
27/2/2021;15:12:25;95;1,3;123,5;32,8;3200;255;;1;;
27/2/2021;15:12:26;95;1,4;133;32,3;3250;265;;1;;
27/2/2021;15:12:27;95;1,3;123,5;32,7;3200;245;;1;;
27/2/2021;15:12:28;95;1,2;114;32,8;3225;274;;1;;
27/2/2021;15:12:29;95;1,4;133;32,3;3195;239;;1;;
27/2/2021;15:12:30;95;1,3;123,5;32,7;3185;246;;1;;
27/2/2021;15:12:31;95;1,4;133;32,8;3200;247;;1;;
27/2/2021;15:12:32;95;1,3;123,5;32,5;3195;250;;1;;
27/2/2021;15:12:33;95;1,4;133;33,1;3190;249;;1;;
27/2/2021;15:12:34;95;1,2;114;32,1;3185;247;;1;;
27/2/2021;15:12:35;95;1,4;133;32,9;3195;245;;1;;
27/2/2021;15:12:36;95;1,3;123,5;31,9;3200;255;;1;;
27/2/2021;15:12:37;95;1,2;114;32,5;3225;265;;1;;
27/2/2021;15:12:38;95;1,3;123,5;33,1;3195;245;;1;;
27/2/2021;15:12:39;95;1,3;123,5;32,1;3185;274;;1;;
27/2/2021;15:12:40;95;1,4;133;33,1;3200;239;;1;;
27/2/2021;15:12:41;95;1,2;114;33,5;3195;246;;1;;
27/2/2021;15:12:42;95;1,4;133;33,1;3190;247;;1;;
27/2/2021;15:12:43;95;1,2;114;32,3;3200;250;;1;;
27/2/2021;15:12:44;95;1,4;133;32,7;3225;249;;1;;
27/2/2021;15:12:45;95;1,3;123,5;32,8;3195;247;;1;;
27/2/2021;15:12:46;95;1,2;114;32,3;3185;245;;1;;
27/2/2021;15:12:47;95;1,3;123,5;32,7;3200;255;;1;;
27/2/2021;15:12:48;95;1,1;104,5;32,8;3195;265;;1;;
27/2/2021;15:12:49;95;1,4;133;32,3;3190;245;;1;;
27/2/2021;15:12:50;95;1,2;114;32,7;3185;274;;1;;
27/2/2021;15:12:51;95;1,4;133;32,8;3195;250;;1;;
